Transaction_ID,Customer_ID,Date,Store_ID,Product,Category,Quantity,Price,Total,Payment_Method
740,CUST040,2025-05-01,STORE05,Eggs,Dairy,3,2.58,7.74,Cash
740,CUST040,2025-05-01,STORE05,Butter,Dairy,1,13.27,13.27,Cash
741,CUST039,2025-05-01,STORE02,Eggs,Dairy,3,4.47,13.41,Cash
741,CUST039,2025-05-01,STORE02,Milk,Dairy,1,13.5,13.5,Cash
741,CUST039,2025-05-01,STORE02,Diaper,Baby,1,16.86,16.86,Cash
741,CUST039,2025-05-01,STORE02,Beer,Beverage,2,10.72,21.44,Cash
741,CUST039,2025-05-01,STORE02,Butter,Dairy,3,10.18,30.54,Cash
742,CUST017,2025-05-07,STORE03,Juice,Beverage,3,17.22,51.66,UPI
742,CUST017,2025-05-07,STORE03,Eggs,Dairy,3,14.87,44.61,UPI
742,CUST017,2025-05-07,STORE03,Milk,Dairy,2,10.83,21.66,UPI
742,CUST017,2025-05-07,STORE03,Cookies,Snacks,2,18.99,37.98,UPI
742,CUST017,2025-05-07,STORE03,Chips,Snacks,2,16.95,33.9,UPI
743,CUST033,2025-05-01,STORE03,Milk,Dairy,2,17.91,35.82,UPI
743,CUST033,2025-05-01,STORE03,Cheese,Dairy,2,14.83,29.66,UPI
743,CUST033,2025-05-01,STORE03,Juice,Beverage,2,1.22,2.44,UPI
744,CUST045,2025-05-07,STORE01,Juice,Beverage,3,3.8,11.4,UPI
744,CUST045,2025-05-07,STORE01,Chips,Snacks,1,10.27,10.27,UPI
744,CUST045,2025-05-07,STORE01,Milk,Dairy,2,7.15,14.3,UPI
744,CUST045,2025-05-07,STORE01,Cheese,Dairy,3,1.01,3.03,UPI
745,CUST037,2025-05-02,STORE05,Cookies,Snacks,3,11.88,35.64,Card
745,CUST037,2025-05-02,STORE05,Eggs,Dairy,1,1.5,1.5,Card
745,CUST037,2025-05-02,STORE05,Chips,Snacks,1,5.06,5.06,Card
745,CUST037,2025-05-02,STORE05,Cheese,Dairy,2,6.82,13.64,Card
745,CUST037,2025-05-02,STORE05,Butter,Dairy,2,11.19,22.38,Card
746,CUST015,2025-05-02,STORE02,Eggs,Dairy,3,12.84,38.52,Wallet
746,CUST015,2025-05-02,STORE02,Cheese,Dairy,1,9.94,9.94,Wallet
747,CUST042,2025-05-03,STORE02,Eggs,Dairy,3,18.93,56.79,Card
747,CUST042,2025-05-03,STORE02,Bread,Bakery,2,9.72,19.44,Card
748,CUST030,2025-05-05,STORE05,Milk,Dairy,3,5.61,16.83,UPI
748,CUST030,2025-05-05,STORE05,Cookies,Snacks,2,12.55,25.1,UPI
748,CUST030,2025-05-05,STORE05,Chips,Snacks,1,9.46,9.46,UPI
748,CUST030,2025-05-05,STORE05,Beer,Beverage,3,17.22,51.66,UPI
748,CUST030,2025-05-05,STORE05,Cheese,Dairy,1,11.57,11.57,UPI
749,CUST040,2025-05-05,STORE03,Diaper,Baby,2,17.49,34.98,Card
750,CUST018,2025-05-04,STORE02,Milk,Dairy,2,6.91,13.82,UPI
750,CUST018,2025-05-04,STORE02,Cookies,Snacks,1,9.82,9.82,UPI
750,CUST018,2025-05-04,STORE02,Bread,Bakery,3,1.18,3.54,UPI
750,CUST018,2025-05-04,STORE02,Juice,Beverage,1,18.68,18.68,UPI
751,CUST009,2025-05-07,STORE05,Butter,Dairy,3,6.87,20.61,Card
751,CUST009,2025-05-07,STORE05,Bread,Bakery,2,9.39,18.78,Card
752,CUST041,2025-05-01,STORE02,Eggs,Dairy,3,9.5,28.5,Wallet
752,CUST041,2025-05-01,STORE02,Cheese,Dairy,2,8.89,17.78,Wallet
752,CUST041,2025-05-01,STORE02,Bread,Bakery,3,16.68,50.04,Wallet
752,CUST041,2025-05-01,STORE02,Diaper,Baby,3,7.84,23.52,Wallet
753,CUST020,2025-05-05,STORE03,Milk,Dairy,2,9.34,18.68,Card
753,CUST020,2025-05-05,STORE03,Chips,Snacks,3,10.21,30.63,Card
753,CUST020,2025-05-05,STORE03,Cheese,Dairy,1,3.46,3.46,Card
754,CUST026,2025-05-03,STORE01,Cookies,Snacks,3,1.05,3.15,Wallet
754,CUST026,2025-05-03,STORE01,Cheese,Dairy,3,13.56,40.68,Wallet
754,CUST026,2025-05-03,STORE01,Diaper,Baby,2,10.86,21.72,Wallet
755,CUST032,2025-05-04,STORE05,Diaper,Baby,2,1.13,2.26,Cash
756,CUST004,2025-05-02,STORE04,Bread,Bakery,3,18.85,56.55,Wallet
756,CUST004,2025-05-02,STORE04,Chips,Snacks,2,7.37,14.74,Wallet
756,CUST004,2025-05-02,STORE04,Beer,Beverage,2,7.19,14.38,Wallet
757,CUST023,2025-05-03,STORE04,Milk,Dairy,2,2.17,4.34,UPI
758,CUST016,2025-05-07,STORE04,Cookies,Snacks,1,11.68,11.68,UPI
759,CUST046,2025-05-05,STORE04,Chips,Snacks,2,10.28,20.56,Card
759,CUST046,2025-05-05,STORE04,Beer,Beverage,3,3,9,Card
760,CUST005,2025-05-01,STORE03,Cookies,Snacks,1,11.4,11.4,Cash
760,CUST005,2025-05-01,STORE03,Beer,Beverage,1,10.51,10.51,Cash
760,CUST005,2025-05-01,STORE03,Eggs,Dairy,3,8.71,26.13,Cash
760,CUST005,2025-05-01,STORE03,Butter,Dairy,3,5,15,Cash
761,CUST035,2025-05-04,STORE01,Butter,Dairy,2,1.45,2.9,UPI
761,CUST035,2025-05-04,STORE01,Eggs,Dairy,2,3.72,7.44,UPI
761,CUST035,2025-05-04,STORE01,Beer,Beverage,2,7.52,15.04,UPI
762,CUST014,2025-05-06,STORE05,Beer,Beverage,2,4.62,9.24,Cash
763,CUST013,2025-05-01,STORE01,Bread,Bakery,3,2.65,7.95,Wallet
763,CUST013,2025-05-01,STORE01,Eggs,Dairy,2,15.51,31.02,Wallet
763,CUST013,2025-05-01,STORE01,Butter,Dairy,1,17.2,17.2,Wallet
764,CUST019,2025-05-06,STORE05,Eggs,Dairy,2,18.76,37.52,Card
764,CUST019,2025-05-06,STORE05,Cheese,Dairy,3,16.41,49.23,Card
764,CUST019,2025-05-06,STORE05,Juice,Beverage,3,17.33,51.99,Card
765,CUST032,2025-05-03,STORE03,Beer,Beverage,1,14.96,14.96,Wallet
765,CUST032,2025-05-03,STORE03,Milk,Dairy,3,9.58,28.74,Wallet
765,CUST032,2025-05-03,STORE03,Diaper,Baby,2,10.6,21.2,Wallet
765,CUST032,2025-05-03,STORE03,Butter,Dairy,2,18.48,36.96,Wallet
766,CUST048,2025-05-01,STORE01,Chips,Snacks,3,13.9,41.7,UPI
766,CUST048,2025-05-01,STORE01,Milk,Dairy,1,9.1,9.1,UPI
766,CUST048,2025-05-01,STORE01,Cookies,Snacks,1,2.87,2.87,UPI
766,CUST048,2025-05-01,STORE01,Eggs,Dairy,3,16.64,49.92,UPI
766,CUST048,2025-05-01,STORE01,Bread,Bakery,2,12.15,24.3,UPI
767,CUST022,2025-05-03,STORE03,Bread,Bakery,2,3.61,7.22,UPI
767,CUST022,2025-05-03,STORE03,Chips,Snacks,1,19.7,19.7,UPI
767,CUST022,2025-05-03,STORE03,Milk,Dairy,1,17.82,17.82,UPI
768,CUST022,2025-05-01,STORE04,Beer,Beverage,3,2.26,6.78,Wallet
768,CUST022,2025-05-01,STORE04,Chips,Snacks,1,14.86,14.86,Wallet
769,CUST046,2025-05-05,STORE03,Butter,Dairy,2,10.03,20.06,UPI
770,CUST016,2025-05-04,STORE01,Milk,Dairy,2,3.78,7.56,Wallet
770,CUST016,2025-05-04,STORE01,Chips,Snacks,2,9.85,19.7,Wallet
771,CUST045,2025-05-04,STORE04,Eggs,Dairy,1,14.94,14.94,Cash
772,CUST025,2025-05-06,STORE03,Cookies,Snacks,3,13.24,39.72,Wallet
773,CUST049,2025-05-01,STORE03,Cookies,Snacks,1,9.17,9.17,Wallet
773,CUST049,2025-05-01,STORE03,Cheese,Dairy,2,14.06,28.12,Wallet
773,CUST049,2025-05-01,STORE03,Bread,Bakery,1,17.38,17.38,Wallet
774,CUST004,2025-05-02,STORE04,Cookies,Snacks,3,12.44,37.32,UPI
774,CUST004,2025-05-02,STORE04,Eggs,Dairy,2,3.15,6.3,UPI
774,CUST004,2025-05-02,STORE04,Beer,Beverage,3,9.81,29.43,UPI
774,CUST004,2025-05-02,STORE04,Chips,Snacks,2,16.37,32.74,UPI
775,CUST014,2025-05-05,STORE02,Milk,Dairy,1,7.64,7.64,UPI
775,CUST014,2025-05-05,STORE02,Eggs,Dairy,1,6.24,6.24,UPI
775,CUST014,2025-05-05,STORE02,Chips,Snacks,3,14.58,43.74,UPI
776,CUST026,2025-05-04,STORE02,Cookies,Snacks,2,9.58,19.16,Card
776,CUST026,2025-05-04,STORE02,Butter,Dairy,1,7.46,7.46,Card
776,CUST026,2025-05-04,STORE02,Milk,Dairy,3,10.32,30.96,Card
777,CUST026,2025-05-02,STORE01,Juice,Beverage,2,6.44,12.88,UPI
777,CUST026,2025-05-02,STORE01,Chips,Snacks,1,11.55,11.55,UPI
777,CUST026,2025-05-02,STORE01,Cookies,Snacks,1,10.78,10.78,UPI
778,CUST025,2025-05-02,STORE03,Cookies,Snacks,2,4.9,9.8,Cash
778,CUST025,2025-05-02,STORE03,Bread,Bakery,2,2.58,5.16,Cash
778,CUST025,2025-05-02,STORE03,Cheese,Dairy,3,9.06,27.18,Cash
779,CUST006,2025-05-01,STORE02,Cheese,Dairy,1,7.18,7.18,Cash
779,CUST006,2025-05-01,STORE02,Bread,Bakery,2,16.26,32.52,Cash
779,CUST006,2025-05-01,STORE02,Eggs,Dairy,2,14.66,29.32,Cash
779,CUST006,2025-05-01,STORE02,Diaper,Baby,1,19.88,19.88,Cash
779,CUST006,2025-05-01,STORE02,Milk,Dairy,1,5.44,5.44,Cash
780,CUST029,2025-05-04,STORE03,Chips,Snacks,3,5.56,16.68,Cash
780,CUST029,2025-05-04,STORE03,Cookies,Snacks,2,1.67,3.34,Cash
780,CUST029,2025-05-04,STORE03,Eggs,Dairy,1,5.57,5.57,Cash
781,CUST006,2025-05-01,STORE02,Cheese,Dairy,3,6.05,18.15,Cash
781,CUST006,2025-05-01,STORE02,Bread,Bakery,2,19.13,38.26,Cash
781,CUST006,2025-05-01,STORE02,Milk,Dairy,2,19.16,38.32,Cash
782,CUST035,2025-05-03,STORE02,Butter,Dairy,3,9.77,29.31,Card
782,CUST035,2025-05-03,STORE02,Cookies,Snacks,1,6.24,6.24,Card
783,CUST012,2025-05-05,STORE03,Eggs,Dairy,3,18.69,56.07,Cash
783,CUST012,2025-05-05,STORE03,Chips,Snacks,3,10.33,30.99,Cash
783,CUST012,2025-05-05,STORE03,Milk,Dairy,1,7.17,7.17,Cash
784,CUST003,2025-05-06,STORE05,Butter,Dairy,1,14.23,14.23,Wallet
784,CUST003,2025-05-06,STORE05,Bread,Bakery,3,12.4,37.2,Wallet
784,CUST003,2025-05-06,STORE05,Beer,Beverage,3,7.99,23.97,Wallet
784,CUST003,2025-05-06,STORE05,Cheese,Dairy,2,15.83,31.66,Wallet
784,CUST003,2025-05-06,STORE05,Cookies,Snacks,1,1.2,1.2,Wallet
785,CUST029,2025-05-01,STORE04,Juice,Beverage,1,19.82,19.82,Cash
786,CUST026,2025-05-04,STORE05,Eggs,Dairy,2,1.39,2.78,Cash
786,CUST026,2025-05-04,STORE05,Juice,Beverage,3,6.75,20.25,Cash
786,CUST026,2025-05-04,STORE05,Bread,Bakery,1,18.95,18.95,Cash
787,CUST042,2025-05-04,STORE05,Milk,Dairy,3,5.56,16.68,Cash
787,CUST042,2025-05-04,STORE05,Cheese,Dairy,1,6.43,6.43,Cash
787,CUST042,2025-05-04,STORE05,Butter,Dairy,1,1.32,1.32,Cash
787,CUST042,2025-05-04,STORE05,Bread,Bakery,3,10.34,31.02,Cash
787,CUST042,2025-05-04,STORE05,Eggs,Dairy,1,5,5,Cash
788,CUST012,2025-05-02,STORE04,Chips,Snacks,3,11.97,35.91,Wallet
788,CUST012,2025-05-02,STORE04,Butter,Dairy,2,2.32,4.64,Wallet
788,CUST012,2025-05-02,STORE04,Eggs,Dairy,2,1.73,3.46,Wallet
788,CUST012,2025-05-02,STORE04,Cheese,Dairy,3,7.93,23.79,Wallet
788,CUST012,2025-05-02,STORE04,Juice,Beverage,1,1.39,1.39,Wallet
789,CUST005,2025-05-06,STORE02,Cheese,Dairy,1,14.43,14.43,Wallet
790,CUST007,2025-05-02,STORE03,Beer,Beverage,1,9.62,9.62,Cash
790,CUST007,2025-05-02,STORE03,Cookies,Snacks,1,14.59,14.59,Cash
790,CUST007,2025-05-02,STORE03,Butter,Dairy,2,5.87,11.74,Cash
790,CUST007,2025-05-02,STORE03,Cheese,Dairy,1,18.91,18.91,Cash
791,CUST028,2025-05-04,STORE03,Diaper,Baby,1,17.67,17.67,Wallet
791,CUST028,2025-05-04,STORE03,Chips,Snacks,1,13.96,13.96,Wallet
791,CUST028,2025-05-04,STORE03,Cheese,Dairy,3,1.04,3.12,Wallet
791,CUST028,2025-05-04,STORE03,Butter,Dairy,3,10.48,31.44,Wallet
792,CUST015,2025-05-04,STORE01,Beer,Beverage,2,3.64,7.28,Card
793,CUST031,2025-05-01,STORE04,Butter,Dairy,2,6.11,12.22,Card
793,CUST031,2025-05-01,STORE04,Eggs,Dairy,1,19.06,19.06,Card
793,CUST031,2025-05-01,STORE04,Cookies,Snacks,1,6.26,6.26,Card
793,CUST031,2025-05-01,STORE04,Beer,Beverage,2,2.84,5.68,Card
793,CUST031,2025-05-01,STORE04,Juice,Beverage,2,19.73,39.46,Card
794,CUST016,2025-05-05,STORE02,Beer,Beverage,1,7.66,7.66,Cash
794,CUST016,2025-05-05,STORE02,Butter,Dairy,1,4.17,4.17,Cash
794,CUST016,2025-05-05,STORE02,Chips,Snacks,2,14.99,29.98,Cash
794,CUST016,2025-05-05,STORE02,Milk,Dairy,2,4.78,9.56,Cash
794,CUST016,2025-05-05,STORE02,Bread,Bakery,1,17.35,17.35,Cash
795,CUST031,2025-05-05,STORE04,Diaper,Baby,2,19.75,39.5,UPI
795,CUST031,2025-05-05,STORE04,Bread,Bakery,2,14.28,28.56,UPI
796,CUST048,2025-05-05,STORE01,Chips,Snacks,2,14.19,28.38,Wallet
796,CUST048,2025-05-05,STORE01,Eggs,Dairy,3,9.04,27.12,Wallet
796,CUST048,2025-05-05,STORE01,Bread,Bakery,3,10.02,30.06,Wallet
796,CUST048,2025-05-05,STORE01,Cheese,Dairy,2,14.83,29.66,Wallet
796,CUST048,2025-05-05,STORE01,Beer,Beverage,1,8.4,8.4,Wallet
797,CUST034,2025-05-02,STORE02,Milk,Dairy,1,10.37,10.37,Wallet
797,CUST034,2025-05-02,STORE02,Diaper,Baby,2,15.67,31.34,Wallet
797,CUST034,2025-05-02,STORE02,Beer,Beverage,2,7.5,15,Wallet
797,CUST034,2025-05-02,STORE02,Butter,Dairy,3,4.03,12.09,Wallet
798,CUST019,2025-05-07,STORE01,Eggs,Dairy,1,8.05,8.05,Wallet
799,CUST027,2025-05-01,STORE03,Butter,Dairy,2,11.44,22.88,Wallet
800,CUST027,2025-05-06,STORE03,Eggs,Dairy,2,16.39,32.78,Cash
800,CUST027,2025-05-06,STORE03,Beer,Beverage,3,9.65,28.95,Cash
800,CUST027,2025-05-06,STORE03,Juice,Beverage,1,11.31,11.31,Cash
801,CUST046,2025-05-05,STORE02,Cheese,Dairy,3,2.26,6.78,Card
802,CUST046,2025-05-07,STORE04,Bread,Bakery,1,18.28,18.28,UPI
802,CUST046,2025-05-07,STORE04,Cookies,Snacks,2,17.77,35.54,UPI
803,CUST022,2025-05-07,STORE04,Cookies,Snacks,2,14.53,29.06,UPI
803,CUST022,2025-05-07,STORE04,Eggs,Dairy,1,4.33,4.33,UPI
803,CUST022,2025-05-07,STORE04,Cheese,Dairy,2,13.55,27.1,UPI
803,CUST022,2025-05-07,STORE04,Butter,Dairy,1,9.73,9.73,UPI
803,CUST022,2025-05-07,STORE04,Milk,Dairy,3,13.89,41.67,UPI
804,CUST037,2025-05-04,STORE04,Butter,Dairy,3,16.29,48.87,Card
804,CUST037,2025-05-04,STORE04,Diaper,Baby,2,17.71,35.42,Card
804,CUST037,2025-05-04,STORE04,Beer,Beverage,1,15.49,15.49,Card
804,CUST037,2025-05-04,STORE04,Milk,Dairy,3,1.5,4.5,Card
805,CUST021,2025-05-01,STORE01,Chips,Snacks,1,11.85,11.85,Wallet
805,CUST021,2025-05-01,STORE01,Milk,Dairy,1,10.61,10.61,Wallet
805,CUST021,2025-05-01,STORE01,Juice,Beverage,1,13.38,13.38,Wallet
805,CUST021,2025-05-01,STORE01,Bread,Bakery,3,12.28,36.84,Wallet
806,CUST028,2025-05-06,STORE02,Diaper,Baby,2,11.92,23.84,UPI
806,CUST028,2025-05-06,STORE02,Juice,Beverage,1,16.32,16.32,UPI
807,CUST039,2025-05-03,STORE05,Butter,Dairy,1,14.79,14.79,Wallet
807,CUST039,2025-05-03,STORE05,Juice,Beverage,1,2.95,2.95,Wallet
807,CUST039,2025-05-03,STORE05,Milk,Dairy,3,5.55,16.65,Wallet
808,CUST025,2025-05-04,STORE01,Butter,Dairy,1,3.31,3.31,UPI
808,CUST025,2025-05-04,STORE01,Milk,Dairy,1,15.17,15.17,UPI
808,CUST025,2025-05-04,STORE01,Juice,Beverage,3,13.8,41.4,UPI
809,CUST002,2025-05-03,STORE02,Eggs,Dairy,1,6.46,6.46,Wallet
809,CUST002,2025-05-03,STORE02,Beer,Beverage,3,1.18,3.54,Wallet
809,CUST002,2025-05-03,STORE02,Butter,Dairy,2,12.45,24.9,Wallet
809,CUST002,2025-05-03,STORE02,Bread,Bakery,2,9.17,18.34,Wallet
810,CUST021,2025-05-04,STORE02,Bread,Bakery,3,17.29,51.87,Card
810,CUST021,2025-05-04,STORE02,Chips,Snacks,2,18.35,36.7,Card
810,CUST021,2025-05-04,STORE02,Eggs,Dairy,1,9.44,9.44,Card
811,CUST021,2025-05-05,STORE05,Eggs,Dairy,1,6.01,6.01,Wallet
811,CUST021,2025-05-05,STORE05,Juice,Beverage,3,10.96,32.88,Wallet
811,CUST021,2025-05-05,STORE05,Milk,Dairy,2,8.01,16.02,Wallet
811,CUST021,2025-05-05,STORE05,Cookies,Snacks,1,2.95,2.95,Wallet
812,CUST006,2025-05-04,STORE04,Milk,Dairy,1,15.66,15.66,UPI
813,CUST042,2025-05-03,STORE05,Chips,Snacks,1,7.38,7.38,Card
813,CUST042,2025-05-03,STORE05,Eggs,Dairy,1,7.84,7.84,Card
813,CUST042,2025-05-03,STORE05,Diaper,Baby,2,17.6,35.2,Card
814,CUST012,2025-05-07,STORE05,Juice,Beverage,3,8.58,25.74,Wallet
814,CUST012,2025-05-07,STORE05,Milk,Dairy,3,10.85,32.55,Wallet
814,CUST012,2025-05-07,STORE05,Eggs,Dairy,2,12.63,25.26,Wallet
815,CUST049,2025-05-03,STORE01,Bread,Bakery,3,8.36,25.08,Cash
815,CUST049,2025-05-03,STORE01,Butter,Dairy,3,10.7,32.1,Cash
815,CUST049,2025-05-03,STORE01,Chips,Snacks,2,15.04,30.08,Cash
815,CUST049,2025-05-03,STORE01,Diaper,Baby,1,7.41,7.41,Cash
815,CUST049,2025-05-03,STORE01,Milk,Dairy,1,17.83,17.83,Cash
816,CUST016,2025-05-07,STORE01,Cookies,Snacks,3,18.16,54.48,UPI
816,CUST016,2025-05-07,STORE01,Beer,Beverage,3,4.32,12.96,UPI
816,CUST016,2025-05-07,STORE01,Eggs,Dairy,2,3.26,6.52,UPI
816,CUST016,2025-05-07,STORE01,Chips,Snacks,1,17.27,17.27,UPI
817,CUST005,2025-05-02,STORE02,Eggs,Dairy,3,18.03,54.09,Wallet
817,CUST005,2025-05-02,STORE02,Juice,Beverage,1,3.53,3.53,Wallet
817,CUST005,2025-05-02,STORE02,Cookies,Snacks,3,1.71,5.13,Wallet
818,CUST036,2025-05-03,STORE05,Milk,Dairy,1,6.73,6.73,UPI
819,CUST025,2025-05-07,STORE01,Cookies,Snacks,1,3.35,3.35,Card
819,CUST025,2025-05-07,STORE01,Beer,Beverage,3,19.57,58.71,Card
819,CUST025,2025-05-07,STORE01,Cheese,Dairy,1,4.89,4.89,Card
819,CUST025,2025-05-07,STORE01,Diaper,Baby,3,19.43,58.29,Card
819,CUST025,2025-05-07,STORE01,Eggs,Dairy,3,9.86,29.58,Card
820,CUST016,2025-05-06,STORE05,Bread,Bakery,3,9.75,29.25,Cash
820,CUST016,2025-05-06,STORE05,Chips,Snacks,1,3.52,3.52,Cash
821,CUST046,2025-05-06,STORE01,Bread,Bakery,1,14.89,14.89,Cash
821,CUST046,2025-05-06,STORE01,Milk,Dairy,3,17.36,52.08,Cash
822,CUST036,2025-05-05,STORE01,Diaper,Baby,3,10.41,31.23,UPI
822,CUST036,2025-05-05,STORE01,Milk,Dairy,3,8.79,26.37,UPI
822,CUST036,2025-05-05,STORE01,Bread,Bakery,2,3.03,6.06,UPI
823,CUST021,2025-05-02,STORE02,Beer,Beverage,3,12.5,37.5,UPI
823,CUST021,2025-05-02,STORE02,Cheese,Dairy,3,11.89,35.67,UPI
823,CUST021,2025-05-02,STORE02,Milk,Dairy,3,11.44,34.32,UPI
823,CUST021,2025-05-02,STORE02,Juice,Beverage,2,14.11,28.22,UPI
824,CUST036,2025-05-01,STORE02,Juice,Beverage,1,12.53,12.53,Cash
825,CUST012,2025-05-04,STORE01,Cheese,Dairy,3,6.48,19.44,UPI
825,CUST012,2025-05-04,STORE01,Eggs,Dairy,1,19.06,19.06,UPI
826,CUST040,2025-05-05,STORE03,Milk,Dairy,2,7.28,14.56,Card
827,CUST022,2025-05-03,STORE03,Milk,Dairy,2,9.56,19.12,Wallet
827,CUST022,2025-05-03,STORE03,Butter,Dairy,1,7.9,7.9,Wallet
827,CUST022,2025-05-03,STORE03,Bread,Bakery,2,7.9,15.8,Wallet
827,CUST022,2025-05-03,STORE03,Cheese,Dairy,2,5.26,10.52,Wallet
827,CUST022,2025-05-03,STORE03,Diaper,Baby,3,16.07,48.21,Wallet
828,CUST039,2025-05-05,STORE04,Bread,Bakery,1,19.39,19.39,Cash
829,CUST027,2025-05-02,STORE03,Beer,Beverage,2,8.05,16.1,Cash
829,CUST027,2025-05-02,STORE03,Eggs,Dairy,1,1.02,1.02,Cash
829,CUST027,2025-05-02,STORE03,Chips,Snacks,3,13.67,41.01,Cash
830,CUST029,2025-05-05,STORE05,Diaper,Baby,3,8.62,25.86,Card
831,CUST003,2025-05-02,STORE05,Diaper,Baby,2,11.36,22.72,Wallet
831,CUST003,2025-05-02,STORE05,Cookies,Snacks,1,16.83,16.83,Wallet
831,CUST003,2025-05-02,STORE05,Juice,Beverage,2,12.87,25.74,Wallet
832,CUST040,2025-05-04,STORE01,Juice,Beverage,3,12.92,38.76,UPI
832,CUST040,2025-05-04,STORE01,Cookies,Snacks,2,5.81,11.62,UPI
832,CUST040,2025-05-04,STORE01,Chips,Snacks,2,15,30,UPI
832,CUST040,2025-05-04,STORE01,Beer,Beverage,1,5.07,5.07,UPI
833,CUST047,2025-05-01,STORE03,Diaper,Baby,1,15.92,15.92,UPI
833,CUST047,2025-05-01,STORE03,Chips,Snacks,1,7.57,7.57,UPI
833,CUST047,2025-05-01,STORE03,Cheese,Dairy,1,17.76,17.76,UPI
833,CUST047,2025-05-01,STORE03,Juice,Beverage,3,6.43,19.29,UPI
834,CUST015,2025-05-07,STORE01,Beer,Beverage,3,4.18,12.54,Cash
834,CUST015,2025-05-07,STORE01,Cheese,Dairy,3,1.83,5.49,Cash
834,CUST015,2025-05-07,STORE01,Bread,Bakery,1,19.8,19.8,Cash
835,CUST032,2025-05-03,STORE05,Eggs,Dairy,2,1.65,3.3,UPI
835,CUST032,2025-05-03,STORE05,Cookies,Snacks,2,18.47,36.94,UPI
835,CUST032,2025-05-03,STORE05,Chips,Snacks,3,7.37,22.11,UPI
836,CUST025,2025-05-03,STORE04,Juice,Beverage,3,14.98,44.94,UPI
836,CUST025,2025-05-03,STORE04,Cookies,Snacks,3,3.04,9.12,UPI
836,CUST025,2025-05-03,STORE04,Chips,Snacks,3,9.15,27.45,UPI
836,CUST025,2025-05-03,STORE04,Butter,Dairy,3,15.39,46.17,UPI
836,CUST025,2025-05-03,STORE04,Eggs,Dairy,3,11.98,35.94,UPI
837,CUST032,2025-05-05,STORE04,Cheese,Dairy,3,14.2,42.6,Wallet
838,CUST049,2025-05-03,STORE05,Cookies,Snacks,1,11.43,11.43,Card
839,CUST041,2025-05-01,STORE04,Cheese,Dairy,2,8.32,16.64,Wallet
839,CUST041,2025-05-01,STORE04,Beer,Beverage,3,9.32,27.96,Wallet
839,CUST041,2025-05-01,STORE04,Chips,Snacks,2,13.51,27.02,Wallet
839,CUST041,2025-05-01,STORE04,Diaper,Baby,3,15.88,47.64,Wallet
840,CUST044,2025-05-02,STORE05,Beer,Beverage,2,12.76,25.52,UPI
840,CUST044,2025-05-02,STORE05,Cookies,Snacks,1,12.91,12.91,UPI
840,CUST044,2025-05-02,STORE05,Bread,Bakery,3,4.94,14.82,UPI
840,CUST044,2025-05-02,STORE05,Chips,Snacks,2,19.47,38.94,UPI
840,CUST044,2025-05-02,STORE05,Diaper,Baby,2,12.32,24.64,UPI
841,CUST007,2025-05-02,STORE03,Diaper,Baby,2,14.22,28.44,Wallet
842,CUST018,2025-05-02,STORE02,Juice,Beverage,3,3.96,11.88,Card
842,CUST018,2025-05-02,STORE02,Diaper,Baby,3,5.26,15.78,Card
842,CUST018,2025-05-02,STORE02,Eggs,Dairy,2,19.01,38.02,Card
842,CUST018,2025-05-02,STORE02,Bread,Bakery,2,8.36,16.72,Card
843,CUST030,2025-05-05,STORE05,Cookies,Snacks,3,13.22,39.66,Wallet
843,CUST030,2025-05-05,STORE05,Eggs,Dairy,3,18.99,56.97,Wallet
843,CUST030,2025-05-05,STORE05,Diaper,Baby,1,3.72,3.72,Wallet
843,CUST030,2025-05-05,STORE05,Butter,Dairy,3,13.9,41.7,Wallet
843,CUST030,2025-05-05,STORE05,Cheese,Dairy,2,3.9,7.8,Wallet
844,CUST006,2025-05-07,STORE05,Juice,Beverage,2,17.78,35.56,UPI
844,CUST006,2025-05-07,STORE05,Butter,Dairy,1,7.54,7.54,UPI
844,CUST006,2025-05-07,STORE05,Cookies,Snacks,2,14.1,28.2,UPI
844,CUST006,2025-05-07,STORE05,Chips,Snacks,2,9.12,18.24,UPI
844,CUST006,2025-05-07,STORE05,Diaper,Baby,1,9.49,9.49,UPI
845,CUST045,2025-05-06,STORE05,Cookies,Snacks,2,2.52,5.04,Wallet
845,CUST045,2025-05-06,STORE05,Diaper,Baby,1,16.54,16.54,Wallet
845,CUST045,2025-05-06,STORE05,Eggs,Dairy,2,5.28,10.56,Wallet
845,CUST045,2025-05-06,STORE05,Milk,Dairy,1,17.53,17.53,Wallet
846,CUST042,2025-05-04,STORE05,Cheese,Dairy,1,5.77,5.77,Card
846,CUST042,2025-05-04,STORE05,Cookies,Snacks,2,4.73,9.46,Card
846,CUST042,2025-05-04,STORE05,Butter,Dairy,3,12.26,36.78,Card
846,CUST042,2025-05-04,STORE05,Diaper,Baby,1,2.73,2.73,Card
847,CUST013,2025-05-04,STORE04,Cookies,Snacks,2,6.01,12.02,Wallet
847,CUST013,2025-05-04,STORE04,Chips,Snacks,1,8.18,8.18,Wallet
848,CUST049,2025-05-04,STORE05,Butter,Dairy,1,9.64,9.64,Wallet
848,CUST049,2025-05-04,STORE05,Bread,Bakery,3,5.51,16.53,Wallet
848,CUST049,2025-05-04,STORE05,Cookies,Snacks,2,5.22,10.44,Wallet
848,CUST049,2025-05-04,STORE05,Eggs,Dairy,1,10.11,10.11,Wallet
